genome_id,genome_id,source,organism,genus,species,strain,closest_placement_reference,contigs,gc_content,genome_len,bgcs_count,bgcs_on_contig_edge,protoclusters_count,cand_clusters_count
GCF_020784355.1,GCF_020784355.1,ncbi,,,,,,109,0.38599173931471215,2406580,2.0,2.0,2.0,2.0
GCF_020784415.1,GCF_020784415.1,ncbi,,,,,,108,0.38596228226592105,2408098,2.0,2.0,2.0,2.0
GCF_003064585.1,GCF_003064585.1,ncbi,,,,,,129,0.3862760641047734,2031050,1.0,1.0,1.0,1.0
GCF_002762415.1,GCF_002762415.1,ncbi,,,,,,95,0.38601722451686876,2011203,1.0,1.0,1.0,1.0
GCF_009389155.1,GCF_009389155.1,ncbi,,,,,,105,0.3875565561141646,2047745,1.0,0.0,1.0,1.0
GCF_020785575.1,GCF_020785575.1,ncbi,,,,,,132,0.38660856592524034,1931817,1.0,1.0,1.0,1.0
GCF_020785095.1,GCF_020785095.1,ncbi,,,,,,124,0.38577968006780855,2279358,1.0,0.0,1.0,1.0
GCF_002253975.1,GCF_002253975.1,ncbi,,,,,,99,0.382787910441607,2182710,3.0,2.0,3.0,3.0
GCF_910574725.1,GCF_910574725.1,ncbi,,,,,,68,0.3852237589438381,2170349,2.0,0.0,2.0,2.0
GCF_020785035.1,GCF_020785035.1,ncbi,,,,,,135,0.38393337346640855,2368786,4.0,2.0,4.0,4.0
GCF_002253925.1,GCF_002253925.1,ncbi,,,,,,142,0.38529536337381987,2264211,4.0,3.0,4.0,4.0
GCF_020784395.1,GCF_020784395.1,ncbi,,,,,,111,0.38571006374933176,2443006,2.0,1.0,2.0,2.0
GCF_020784305.1,GCF_020784305.1,ncbi,,,,,,187,0.3859481388112135,2168211,2.0,1.0,2.0,2.0
GCF_002253875.1,GCF_002253875.1,ncbi,,,,,,103,0.3829066417542673,2197567,3.0,2.0,3.0,3.0
GCF_002254185.1,GCF_002254185.1,ncbi,,,,,,109,0.38297805349389563,2191465,3.0,2.0,3.0,3.0
GCF_020785295.1,GCF_020785295.1,ncbi,,,,,,185,0.3863504552818686,2053563,1.0,1.0,1.0,1.0
GCF_002253825.1,GCF_002253825.1,ncbi,,,,,,106,0.38711786066191917,2179964,3.0,3.0,3.0,3.0
GCF_910574795.1,GCF_910574795.1,ncbi,,,,,,86,0.3853603728785687,2177009,2.0,1.0,2.0,2.0
GCF_003065345.1,GCF_003065345.1,ncbi,,,,,,135,0.3863306902806058,2032246,1.0,1.0,1.0,1.0
GCF_020784915.1,GCF_020784915.1,ncbi,,,,,,120,0.3865594778160995,2142387,2.0,1.0,2.0,2.0
GCF_002156605.1,GCF_002156605.1,ncbi,,,,,,75,0.3844515902925066,2148567,1.0,1.0,1.0,1.0
GCF_002007085.1,GCF_002007085.1,ncbi,,,,,,87,0.38798213604077086,2059118,1.0,1.0,1.0,1.0
GCF_009389215.1,GCF_009389215.1,ncbi,,,,,,108,0.3857477797513322,2111250,1.0,0.0,1.0,1.0
GCF_009389385.1,GCF_009389385.1,ncbi,,,,,,97,0.38798067098604416,1996584,1.0,1.0,1.0,1.0
GCF_901600695.1,GCF_901600695.1,ncbi,,,,,,1,0.3245722074585446,2039540,6.0,0.0,7.0,8.0
GCF_901600675.1,GCF_901600675.1,ncbi,,,,,,1,0.32429450884793476,2039572,6.0,0.0,7.0,8.0
GCF_901600665.1,GCF_901600665.1,ncbi,,,,,,1,0.30776415467610907,2039591,1.0,0.0,1.0,1.0
GCF_901600705.1,GCF_901600705.1,ncbi,,,,,,1,0.3080225398131292,2039591,1.0,0.0,1.0,1.0
GCF_000159615.1,GCF_000159615.1,ncbi,,,,,,92,0.3733264765978321,2107903,1.0,0.0,1.0,1.0
GCF_000410995.1,GCF_000410995.1,ncbi,,,,,,7,0.3892918990576967,2093275,1.0,0.0,1.0,1.0
GCF_000010005.1,GCF_000010005.1,ncbi,,,,,,1,0.38878766155376004,2039414,1.0,0.0,1.0,1.0
GCF_000179435.1,GCF_000179435.1,ncbi,,,,,,126,0.38525088797848045,2018630,3.0,2.0,3.0,3.0
GCF_000160715.1,GCF_000160715.1,ncbi,,,,,,95,0.373043690074172,2015721,1.0,0.0,1.0,1.0
GCF_000159475.2,GCF_000159475.2,ncbi,,,,,,7,0.3887555285181105,2067914,1.0,0.0,1.0,1.0
GCF_000159455.2,GCF_000159455.2,ncbi,,,,,,5,0.3903501237462438,2316838,1.0,0.0,1.0,1.0
GCF_000016825.1,GCF_000016825.1,ncbi,,,,,,1,0.3887262467131222,1999618,1.0,0.0,1.0,1.0
GCF_001434615.1,GCF_001434615.1,ncbi,,,,,,150,0.38624745591106796,1935860,1.0,1.0,1.0,1.0
GCF_000168255.1,GCF_000168255.1,ncbi,,,,,,2,0.38728558868854684,2305557,3.0,1.0,3.0,3.0
GCF_000236455.2,GCF_000236455.2,ncbi,,,,,,3,0.38752454879705517,2091243,1.0,0.0,1.0,1.0
GCF_000439275.1,GCF_000439275.1,ncbi,,,,,,1,0.38778668294922497,2145445,1.0,0.0,1.0,1.0
GCF_014145435.1,GCF_014145435.1,ncbi,,,,,,61,0.3847640658627256,2307466,2.0,0.0,2.0,2.0
GCF_014145455.1,GCF_014145455.1,ncbi,,,,,,63,0.3847584485690566,2316339,2.0,0.0,2.0,2.0
GCF_021168575.1,GCF_021168575.1,ncbi,,,,,,57,0.38475245164436256,2307125,2.0,0.0,2.0,2.0
GCF_001437055.1,GCF_001437055.1,ncbi,,,,,,11,0.4771408073296184,1646143,1.0,0.0,1.0,1.0
GCF_014836425.1,GCF_014836425.1,ncbi,,,,,,56,0.3982583810347919,1801657,1.0,0.0,1.0,1.0
GCF_014838745.1,GCF_014838745.1,ncbi,,,,,,66,0.3993864904631033,1898259,1.0,1.0,1.0,1.0
GCF_009362935.1,GCF_009362935.1,ncbi,,,,,,1,0.40534382570419747,1894710,1.0,0.0,1.0,1.0
GCF_000159435.1,GCF_000159435.1,ncbi,,,,,,112,0.39080141392145873,1877332,1.0,0.0,1.0,1.0
GCF_001436755.1,GCF_001436755.1,ncbi,,,,,,36,0.3739466201718966,2407726,2.0,1.0,2.0,2.0
GCF_001436735.1,GCF_001436735.1,ncbi,,,,,,17,0.3386316336877692,1919106,1.0,0.0,1.0,1.0
GCF_001434915.1,GCF_001434915.1,ncbi,,,,,,61,0.376228325446792,2232918,1.0,0.0,1.0,1.0
GCF_001435235.1,GCF_001435235.1,ncbi,,,,,,33,0.37074549893698644,2605329,1.0,0.0,1.0,1.0
GCF_002850035.1,GCF_002850035.1,ncbi,,,,,,4,0.3524792011769561,2590411,1.0,0.0,1.0,1.0
GCF_019969115.1,GCF_019969115.1,ncbi,,,,,,15,0.34792220280014685,2375304,1.0,0.0,1.0,1.0
GCF_019443985.1,GCF_019443985.1,ncbi,,,,,,3,0.3497086938727184,2440903,1.0,0.0,1.0,1.0
GCF_009184705.1,GCF_009184705.1,ncbi,,,,,,3,0.3631217029057501,2611959,1.0,0.0,1.0,1.0
GCF_001437155.1,GCF_001437155.1,ncbi,,,,,,78,0.36253223665448664,2437055,1.0,0.0,1.0,1.0
GCF_000260415.1,GCF_000260415.1,ncbi,,,,,,122,0.3604365524060025,2652969,1.0,1.0,1.0,1.0
GCF_002850055.1,GCF_002850055.1,ncbi,,,,,,4,0.3682755837285841,2547117,0.0,0.0,0.0,0.0
GCF_020858695.1,GCF_020858695.1,ncbi,,,,,,29,0.36643028760167423,2488094,0.0,0.0,0.0,0.0
GCF_020124705.2,GCF_020124705.2,ncbi,,,,,,1,0.3685514253900947,2294635,1.0,0.0,1.0,1.0
GCF_019444005.1,GCF_019444005.1,ncbi,,,,,,2,0.36829601681466884,2563476,0.0,0.0,0.0,0.0
GCF_001434225.1,GCF_001434225.1,ncbi,,,,,,44,0.3668462262274362,2498521,0.0,0.0,0.0,0.0
GCF_001436275.1,GCF_001436275.1,ncbi,,,,,,43,0.3732218944453548,2117633,1.0,0.0,1.0,1.0
GCF_020858735.1,GCF_020858735.1,ncbi,,,,,,56,0.3992302643970429,2718336,1.0,1.0,1.0,1.0
GCF_001435195.1,GCF_001435195.1,ncbi,,,,,,55,0.3987446072436821,2639652,1.0,0.0,1.0,1.0
GCF_001436705.1,GCF_001436705.1,ncbi,,,,,,18,0.38466254850053405,2459509,1.0,0.0,1.0,1.0
GCF_000612445.1,GCF_000612445.1,ncbi,,,,,,15,0.38446217411744765,2454642,1.0,0.0,1.0,1.0
GCF_001434935.1,GCF_001434935.1,ncbi,,,,,,164,0.3686897545232383,2686405,1.0,0.0,1.0,1.0
GCF_001663675.1,GCF_001663675.1,ncbi,,,,,,8,0.40766462068735787,2851935,1.0,0.0,1.0,1.0
GCF_001663755.1,GCF_001663755.1,ncbi,,,,,,8,0.40743104361360316,2845603,1.0,0.0,1.0,1.0
GCF_001663715.1,GCF_001663715.1,ncbi,,,,,,9,0.4072569428675235,2818432,1.0,0.0,1.0,1.0
GCF_001663655.1,GCF_001663655.1,ncbi,,,,,,11,0.4080198925285116,2824377,1.0,0.0,1.0,1.0
GCF_001663735.1,GCF_001663735.1,ncbi,,,,,,9,0.40819021555165713,2782906,1.0,0.0,1.0,1.0
GCF_002770655.1,GCF_002770655.1,ncbi,,,,,,15,0.4063421900464847,2782635,1.0,0.0,1.0,1.0
GCF_002770675.1,GCF_002770675.1,ncbi,,,,,,14,0.4065407919743421,2617206,1.0,0.0,1.0,1.0
GCF_009650015.1,GCF_009650015.1,ncbi,,,,,,3,0.4426765333389519,3274863,0.0,0.0,0.0,0.0
GCF_001434575.1,GCF_001434575.1,ncbi,,,,,,147,0.4428316983578771,3133992,0.0,0.0,0.0,0.0
GCF_005405165.1,GCF_005405165.1,ncbi,,,,,,99,0.43458620726003955,2845990,0.0,0.0,0.0,0.0
GCF_007954685.1,GCF_007954685.1,ncbi,,,,,,1,0.42963928599165435,3000133,0.0,0.0,0.0,0.0
GCF_002706425.1,GCF_002706425.1,ncbi,,,,,,1,0.4312056752006093,2951508,0.0,0.0,0.0,0.0
GCF_000166795.1,GCF_000166795.1,ncbi,,,,,,55,0.3962459591898412,2964752,0.0,0.0,0.0,0.0
GCF_002706705.1,GCF_002706705.1,ncbi,,,,,,5,0.43110370812642534,3138674,0.0,0.0,0.0,0.0
GCF_003950295.1,GCF_003950295.1,ncbi,,,,,,89,0.4058743267340174,2622292,1.0,1.0,1.0,1.0
GCF_003946445.1,GCF_003946445.1,ncbi,,,,,,127,0.42581718986873485,3038278,2.0,1.0,2.0,2.0
GCF_001752515.1,GCF_001752515.1,ncbi,,,,,,16,0.42668950527069993,1825564,2.0,1.0,2.0,2.0
GCF_001752505.1,GCF_001752505.1,ncbi,,,,,,16,0.4275399823445853,1785288,2.0,0.0,2.0,2.0
GCF_001752545.1,GCF_001752545.1,ncbi,,,,,,27,0.4278594899629862,1839043,2.0,1.0,2.0,2.0
GCF_000241055.1,GCF_000241055.1,ncbi,,,,,,2,0.4267879611646269,1842238,2.0,0.0,2.0,2.0
GCF_000428085.1,GCF_000428085.1,ncbi,,,,,,5,0.42548188128536385,1843867,2.0,0.0,2.0,2.0
GCF_002966535.1,GCF_002966535.1,ncbi,,,,,,1,0.3773357322210507,1876981,3.0,0.0,3.0,3.0
GCF_900519455.1,GCF_900519455.1,ncbi,,,,,,1,0.3773357322210507,1876981,3.0,0.0,3.0,3.0
GCF_020510245.1,GCF_020510245.1,ncbi,,,,,,2,0.3807467361213145,1892074,1.0,0.0,1.0,1.0
GCF_009728955.1,GCF_009728955.1,ncbi,,,,,,1,0.37798323219858365,1852479,2.0,0.0,2.0,2.0
GCF_900519475.1,GCF_900519475.1,ncbi,,,,,,1,0.37814875036588813,1834577,2.0,0.0,2.0,2.0
GCF_003264795.1,GCF_003264795.1,ncbi,,,,,,1,0.3792166076206575,1826824,2.0,0.0,2.0,2.0
GCF_013113695.1,GCF_013113695.1,ncbi,,,,,,1,0.3798878455951061,1718702,2.0,0.0,2.0,2.0
GCF_900518825.1,GCF_900518825.1,ncbi,,,,,,13,0.376946072393064,1869599,3.0,0.0,3.0,3.0
GCF_900518755.1,GCF_900518755.1,ncbi,,,,,,14,0.3769437981467965,1868764,3.0,0.0,3.0,3.0
GCF_000697625.1,GCF_000697625.1,ncbi,,,,,,20,0.3786594152997571,1786146,1.0,0.0,1.0,1.0
GCF_004377635.1,GCF_004377635.1,ncbi,,,,,,40,0.37786294558157335,1842115,2.0,1.0,2.0,2.0
GCF_900518875.1,GCF_900518875.1,ncbi,,,,,,39,0.37640255926247396,1898672,2.0,1.0,2.0,2.0
GCF_900518815.1,GCF_900518815.1,ncbi,,,,,,30,0.3767994683855106,1864509,2.0,2.0,2.0,2.0
GCF_000725025.1,GCF_000725025.1,ncbi,,,,,,23,0.3798827260004606,1862817,1.0,0.0,1.0,1.0
GCF_900518845.1,GCF_900518845.1,ncbi,,,,,,41,0.377036110651954,1881467,2.0,1.0,2.0,2.0
GCF_900518865.1,GCF_900518865.1,ncbi,,,,,,43,0.3778839850512951,1784770,3.0,2.0,3.0,3.0
GCF_003591255.1,GCF_003591255.1,ncbi,,,,,,39,0.3793854183005604,1753225,1.0,0.0,1.0,1.0
GCF_001618285.1,GCF_001618285.1,ncbi,,,,,,13,0.377859451489603,1768827,2.0,0.0,2.0,2.0
GCF_000712375.1,GCF_000712375.1,ncbi,,,,,,61,0.37848444164174755,1769724,2.0,1.0,2.0,2.0
GCF_000725005.1,GCF_000725005.1,ncbi,,,,,,55,0.3785038865881933,1770962,2.0,1.0,2.0,2.0
GCF_000725015.1,GCF_000725015.1,ncbi,,,,,,60,0.3785106307124057,1767097,2.0,1.0,2.0,2.0
GCF_000725035.1,GCF_000725035.1,ncbi,,,,,,61,0.37922264658157556,1834661,1.0,0.0,1.0,1.0
GCF_001867485.1,GCF_001867485.1,ncbi,,,,,,175,0.3803322221290845,1861044,2.0,1.0,2.0,2.0
GCF_001867465.1,GCF_001867465.1,ncbi,,,,,,157,0.380219556788367,1898461,1.0,0.0,1.0,1.0
GCF_001939355.1,GCF_001939355.1,ncbi,,,,,,150,0.3791187453973282,1838606,2.0,1.0,2.0,2.0
GCF_001867765.1,GCF_001867765.1,ncbi,,,,,,185,0.37646162959652407,1986909,2.0,1.0,2.0,2.0
GCF_001869805.1,GCF_001869805.1,ncbi,,,,,,151,0.3774625706022421,1909996,2.0,1.0,2.0,2.0
GCF_001867555.1,GCF_001867555.1,ncbi,,,,,,153,0.38036120321479544,1842730,1.0,0.0,1.0,1.0
GCF_001867835.1,GCF_001867835.1,ncbi,,,,,,187,0.37983723404988595,1886021,1.0,0.0,1.0,1.0
GCF_001867915.1,GCF_001867915.1,ncbi,,,,,,194,0.37986765645698517,1890232,1.0,0.0,1.0,1.0
GCF_000309425.1,GCF_000309425.1,ncbi,,,,,,36,0.3793439329580167,1840757,1.0,0.0,1.0,1.0
GCF_000286015.1,GCF_000286015.1,ncbi,,,,,,36,0.37934089499249285,1852239,1.0,0.0,1.0,1.0
GCF_000286115.1,GCF_000286115.1,ncbi,,,,,,26,0.37951850532941983,1808452,1.0,0.0,1.0,1.0
GCF_000286155.1,GCF_000286155.1,ncbi,,,,,,34,0.3775682681819542,1838155,2.0,1.0,2.0,2.0
GCF_000286135.1,GCF_000286135.1,ncbi,,,,,,46,0.37805541799947356,1793208,2.0,1.0,2.0,2.0
GCF_000286175.1,GCF_000286175.1,ncbi,,,,,,32,0.37926074520674774,1814530,1.0,0.0,1.0,1.0
GCF_000175355.1,GCF_000175355.1,ncbi,,,,,,58,0.37934338398777406,1927702,1.0,0.0,1.0,1.0
GCF_000286195.1,GCF_000286195.1,ncbi,,,,,,29,0.3796815160650393,1835383,1.0,0.0,1.0,1.0
GCF_000286215.1,GCF_000286215.1,ncbi,,,,,,32,0.37800641573338384,1759113,2.0,1.0,2.0,2.0
GCF_000286255.1,GCF_000286255.1,ncbi,,,,,,31,0.3801655052497113,1874865,1.0,0.0,1.0,1.0
GCF_000286235.1,GCF_000286235.1,ncbi,,,,,,28,0.38020108629642807,1877204,1.0,0.0,1.0,1.0
GCF_000372485.1,GCF_000372485.1,ncbi,,,,,,28,0.3784853770845791,1737581,2.0,1.0,2.0,2.0
GCF_000309445.1,GCF_000309445.1,ncbi,,,,,,42,0.3781208922312316,1729193,2.0,1.0,2.0,2.0
GCF_000721835.1,GCF_000721835.1,ncbi,,,,,,42,0.3797971852390786,1795037,1.0,0.0,1.0,1.0
GCF_000761575.1,GCF_000761575.1,ncbi,,,,,,39,0.37930822545506426,1822270,1.0,0.0,1.0,1.0
GCF_000762065.1,GCF_000762065.1,ncbi,,,,,,42,0.3787543630128215,1772571,2.0,1.0,2.0,2.0
GCF_000761665.1,GCF_000761665.1,ncbi,,,,,,65,0.37777483433642556,1842137,2.0,1.0,2.0,2.0
GCF_000761685.1,GCF_000761685.1,ncbi,,,,,,56,0.3785685366634132,1743782,1.0,1.0,1.0,1.0
GCF_000761705.1,GCF_000761705.1,ncbi,,,,,,36,0.37785742562595903,1833906,2.0,1.0,2.0,2.0
GCF_000761725.1,GCF_000761725.1,ncbi,,,,,,57,0.37785287871349565,1843445,2.0,1.0,2.0,2.0
GCF_000761865.1,GCF_000761865.1,ncbi,,,,,,42,0.3780540380725083,1779079,2.0,1.0,2.0,2.0
GCF_000761925.1,GCF_000761925.1,ncbi,,,,,,47,0.3780013114539998,1837655,1.0,0.0,1.0,1.0
GCF_000761965.1,GCF_000761965.1,ncbi,,,,,,130,0.378989220240417,1804864,2.0,1.0,2.0,2.0
GCF_000762045.1,GCF_000762045.1,ncbi,,,,,,48,0.3763608495546215,1903774,3.0,2.0,3.0,3.0
GCF_000762125.1,GCF_000762125.1,ncbi,,,,,,44,0.3781342431438701,1735746,2.0,1.0,2.0,2.0
GCF_000762145.1,GCF_000762145.1,ncbi,,,,,,26,0.3781235037754327,1794099,1.0,0.0,1.0,1.0
GCF_000761975.1,GCF_000761975.1,ncbi,,,,,,61,0.37886029443616265,1731377,2.0,1.0,2.0,2.0
GCF_000761945.1,GCF_000761945.1,ncbi,,,,,,39,0.37827914367525267,1776569,2.0,1.0,2.0,2.0
GCF_000761745.1,GCF_000761745.1,ncbi,,,,,,69,0.3783221172426506,1741397,2.0,2.0,2.0,2.0
GCF_000762025.1,GCF_000762025.1,ncbi,,,,,,44,0.3776476830081216,1764184,2.0,1.0,2.0,2.0
GCF_000762165.1,GCF_000762165.1,ncbi,,,,,,37,0.37845549678796,1762120,1.0,0.0,1.0,1.0
GCF_000762105.1,GCF_000762105.1,ncbi,,,,,,48,0.3779815566758034,1782542,2.0,1.0,2.0,2.0
GCF_000014385.1,GCF_000014385.1,ncbi,,,,,,1,0.3788888283571569,1780517,2.0,0.0,2.0,2.0
GCF_000761905.1,GCF_000761905.1,ncbi,,,,,,40,0.3803011814556358,1833247,1.0,0.0,1.0,1.0
GCF_000762185.1,GCF_000762185.1,ncbi,,,,,,35,0.37787636529653174,1813617,1.0,0.0,1.0,1.0
GCF_000761785.1,GCF_000761785.1,ncbi,,,,,,66,0.37845421096838056,1814452,2.0,1.0,2.0,2.0
GCF_000761955.1,GCF_000761955.1,ncbi,,,,,,40,0.37945224541502515,1731907,1.0,0.0,1.0,1.0
GCF_000762205.1,GCF_000762205.1,ncbi,,,,,,37,0.37820088227302207,1740731,2.0,1.0,2.0,2.0
GCF_000762245.1,GCF_000762245.1,ncbi,,,,,,35,0.3779712360710867,1789533,2.0,1.0,2.0,2.0
GCF_000762085.1,GCF_000762085.1,ncbi,,,,,,65,0.37833699553575867,1810386,2.0,1.0,2.0,2.0
GCF_000762225.1,GCF_000762225.1,ncbi,,,,,,50,0.3798124242227868,1805457,1.0,0.0,1.0,1.0
GCF_000761825.1,GCF_000761825.1,ncbi,,,,,,32,0.3785801535748271,1741301,1.0,0.0,1.0,1.0
GCF_004102045.2,GCF_004102045.2,ncbi,,,,,,1,0.4032398578701918,1664394,1.0,0.0,1.0,1.0
GCF_004010835.2,GCF_004010835.2,ncbi,,,,,,2,0.36881575538725064,2030442,1.0,0.0,1.0,1.0
GCF_001437505.1,GCF_001437505.1,ncbi,,,,,,84,0.3812856057321204,2329330,2.0,1.0,2.0,2.0
GCF_000829395.1,GCF_000829395.1,ncbi,,,,,,3,0.382207927564353,2400586,2.0,0.0,2.0,2.0
GCF_005405145.1,GCF_005405145.1,ncbi,,,,,,45,0.38028924721178453,1751927,0.0,0.0,0.0,0.0
GCF_008632615.1,GCF_008632615.1,ncbi,,,,,,2,0.38964030733906013,2249893,1.0,0.0,1.0,1.0
GCF_900015005.1,GCF_900015005.1,ncbi,,,,,,2,0.35734114050359717,1845483,1.0,0.0,1.0,1.0
GCF_001434315.1,GCF_001434315.1,ncbi,,,,,,32,0.35569516692509506,1832229,1.0,0.0,1.0,1.0
GCF_001434475.1,GCF_001434475.1,ncbi,,,,,,81,0.3898182599955117,2651315,1.0,1.0,1.0,1.0
GCF_000260395.1,GCF_000260395.1,ncbi,,,,,,143,0.3901256936561513,2656936,1.0,1.0,1.0,1.0
GCF_001436295.1,GCF_001436295.1,ncbi,,,,,,72,0.43483376256886425,2559201,1.0,1.0,1.0,1.0
GCF_013127755.1,GCF_013127755.1,ncbi,,,,,,1,0.4223037909908746,2044083,0.0,0.0,0.0,0.0
GCF_016127815.1,GCF_016127815.1,ncbi,,,,,,1,0.4222911034010606,2068296,0.0,0.0,0.0,0.0
GCF_016726765.1,GCF_016726765.1,ncbi,,,,,,1,0.422190391306952,1953377,0.0,0.0,0.0,0.0
GCF_001767275.1,GCF_001767275.1,ncbi,,,,,,1,0.4210215913681446,2131361,0.0,0.0,0.0,0.0
GCF_001922325.1,GCF_001922325.1,ncbi,,,,,,3,0.4214720842817938,2170623,0.0,0.0,0.0,0.0
GCF_006770685.1,GCF_006770685.1,ncbi,,,,,,1,0.42168185996023355,2085679,0.0,0.0,0.0,0.0
GCF_019448175.1,GCF_019448175.1,ncbi,,,,,,1,0.4223038768442614,2044111,0.0,0.0,0.0,0.0
GCF_010092385.1,GCF_010092385.1,ncbi,,,,,,1,0.41975870144362626,2035984,1.0,0.0,1.0,1.0
GCF_014906145.1,GCF_014906145.1,ncbi,,,,,,3,0.4203533902229781,2107472,0.0,0.0,0.0,0.0
GCF_002174215.1,GCF_002174215.1,ncbi,,,,,,3,0.42137290518461584,2094755,0.0,0.0,0.0,0.0
GCF_002173575.1,GCF_002173575.1,ncbi,,,,,,3,0.421576902221294,2087612,0.0,0.0,0.0,0.0
GCF_002173595.1,GCF_002173595.1,ncbi,,,,,,3,0.4209311153520153,2115377,0.0,0.0,0.0,0.0
GCF_009913895.1,GCF_009913895.1,ncbi,,,,,,2,0.42151092411523394,2073486,0.0,0.0,0.0,0.0
GCF_009913875.1,GCF_009913875.1,ncbi,,,,,,2,0.4211659796906133,2060722,0.0,0.0,0.0,0.0
GCF_004355265.1,GCF_004355265.1,ncbi,,,,,,1,0.4212404669988724,2009598,0.0,0.0,0.0,0.0
GCF_016128055.1,GCF_016128055.1,ncbi,,,,,,1,0.4212396303113631,2009583,0.0,0.0,0.0,0.0
GCF_004101585.1,GCF_004101585.1,ncbi,,,,,,2,0.42267891644728817,2033016,0.0,0.0,0.0,0.0
GCF_004103635.1,GCF_004103635.1,ncbi,,,,,,1,0.4206498414037053,1970727,1.0,0.0,1.0,1.0
GCF_003957355.1,GCF_003957355.1,ncbi,,,,,,1,0.42217234876376547,1955616,0.0,0.0,0.0,0.0
GCF_016653595.1,GCF_016653595.1,ncbi,,,,,,1,0.42313747389439477,1941154,0.0,0.0,0.0,0.0
GCF_020150035.1,GCF_020150035.1,ncbi,,,,,,1,0.4240805630900847,1869541,0.0,0.0,0.0,0.0
GCF_004102605.1,GCF_004102605.1,ncbi,,,,,,3,0.4225799248318097,1961468,0.0,0.0,0.0,0.0
GCF_019844055.1,GCF_019844055.1,ncbi,,,,,,1,0.4259977246232285,1779925,0.0,0.0,0.0,0.0
GCF_012396515.1,GCF_012396515.1,ncbi,,,,,,7,0.42138304286806144,1933794,0.0,0.0,0.0,0.0
GCF_001437115.1,GCF_001437115.1,ncbi,,,,,,31,0.4212762120653047,2040711,0.0,0.0,0.0,0.0
GCF_004054355.1,GCF_004054355.1,ncbi,,,,,,2,0.42168230889629116,2093052,0.0,0.0,0.0,0.0
GCF_009789085.1,GCF_009789085.1,ncbi,,,,,,3,0.42244631210753303,1946342,0.0,0.0,0.0,0.0
GCF_009808095.1,GCF_009808095.1,ncbi,,,,,,2,0.4236325072210235,1910394,0.0,0.0,0.0,0.0
GCF_009807885.1,GCF_009807885.1,ncbi,,,,,,12,0.42001498829402617,2065612,0.0,0.0,0.0,0.0
GCF_009809575.1,GCF_009809575.1,ncbi,,,,,,6,0.42258463440241995,1970623,0.0,0.0,0.0,0.0
GCF_009807905.1,GCF_009807905.1,ncbi,,,,,,10,0.4198276414507782,2044227,0.0,0.0,0.0,0.0
GCF_004099705.1,GCF_004099705.1,ncbi,,,,,,16,0.4220237200311779,1948817,1.0,1.0,1.0,1.0
GCF_021378045.1,GCF_021378045.1,ncbi,,,,,,21,0.42117136446673126,1957512,2.0,2.0,2.0,2.0
GCF_902373655.1,GCF_902373655.1,ncbi,,,,,,4,0.41847163952323085,1942827,0.0,0.0,0.0,0.0
GCF_005864375.1,GCF_005864375.1,ncbi,,,,,,18,0.42040154488527803,2075235,0.0,0.0,0.0,0.0
GCF_015556985.1,GCF_015556985.1,ncbi,,,,,,11,0.4188229300693014,2068934,0.0,0.0,0.0,0.0
GCF_900163535.1,GCF_900163535.1,ncbi,,,,,,13,0.4206045184686431,2016878,0.0,0.0,0.0,0.0
GCF_001436795.1,GCF_001436795.1,ncbi,,,,,,18,0.42134625795171005,1928516,0.0,0.0,0.0,0.0
GCF_014651255.1,GCF_014651255.1,ncbi,,,,,,15,0.4213797598489481,1934699,0.0,0.0,0.0,0.0
GCF_019583525.1,GCF_019583525.1,ncbi,,,,,,20,0.42188366460943244,1949381,1.0,1.0,1.0,1.0
GCF_015557385.1,GCF_015557385.1,ncbi,,,,,,17,0.42176902616098744,1942549,1.0,1.0,1.0,1.0
GCF_009807985.1,GCF_009807985.1,ncbi,,,,,,14,0.4199992350146388,2065399,0.0,0.0,0.0,0.0
GCF_009808295.1,GCF_009808295.1,ncbi,,,,,,14,0.4199992350146388,2065399,0.0,0.0,0.0,0.0
GCF_009809055.1,GCF_009809055.1,ncbi,,,,,,14,0.4202997318905197,2026411,0.0,0.0,0.0,0.0
GCF_009809125.1,GCF_009809125.1,ncbi,,,,,,16,0.4200269630211746,2066534,0.0,0.0,0.0,0.0
GCF_009807835.1,GCF_009807835.1,ncbi,,,,,,11,0.4202660724898446,1958564,0.0,0.0,0.0,0.0
GCF_009809895.1,GCF_009809895.1,ncbi,,,,,,11,0.42026993564329895,1958615,0.0,0.0,0.0,0.0
GCF_016890175.1,GCF_016890175.1,ncbi,,,,,,19,0.41908630885367903,2109575,0.0,0.0,0.0,0.0
GCF_016890125.1,GCF_016890125.1,ncbi,,,,,,20,0.41874981079526535,2114112,0.0,0.0,0.0,0.0
GCF_002553675.1,GCF_002553675.1,ncbi,,,,,,85,0.42168771860636767,2033621,0.0,0.0,0.0,0.0
GCF_011009695.1,GCF_011009695.1,ncbi,,,,,,27,0.42236218332037834,2015957,0.0,0.0,0.0,0.0
GCF_011009715.1,GCF_011009715.1,ncbi,,,,,,27,0.4219287985331575,2093749,0.0,0.0,0.0,0.0
GCF_009807935.1,GCF_009807935.1,ncbi,,,,,,19,0.42204072375286183,2054624,0.0,0.0,0.0,0.0
GCF_009808975.1,GCF_009808975.1,ncbi,,,,,,21,0.42203844897891646,2054827,0.0,0.0,0.0,0.0
GCF_004099675.1,GCF_004099675.1,ncbi,,,,,,26,0.42216783557999243,1946965,1.0,1.0,1.0,1.0
